ID,NATURE,TITLE,YEAR,AUTHOR,ORDER,ORDER_OK,ID_CNPQ
8664385553515842,COMPLETO,A Method for eGovernment concepts Interoperability Assessment,2014,"['Cestari, José Marcelo A. P.', 'Mario Lezoche', 'Eduardo de Freitas Rocha Loures', 'Hervé Panetto', 'Eduardo Alves Portela Santos']","['1', '2', '3', '4', '5']",5,"['', '', '5103490322445619', '', '']"
8664385553515842,COMPLETO,Proposta de abordagem para estimar a condição e curca P-F de equipamentos utilizando fatores do OEE,2014,"['Rolando Jacyr Kurscheidt Netto', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures', 'Rodrigo Pierezan']","['1', '2', '3', '4']",2,"['', '', '5103490322445619', '8569289263658744']"
8664385553515842,COMPLETO,"Uma abordagem FMEA integrando Delphi, AHP e BPM",2014,"['Julio Cesar Battirola Filho', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos']","['1', '2', '3']",3,"['', '5103490322445619', '']"
8664385553515842,COMPLETO,Avaliação da interoperabilidade na qualificação de fornecedores na cadeia de suprimentos automotiva - uma visão conceitual baseada no método AHP,2014,"['Giovani Bordini', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos']","['1', '2', '3']",3,"['', '5103490322445619', '']"
8664385553515842,COMPLETO,Applying process mining in healthcare process management,2014,"['Eduardo Alves Portela Santos', 'Fernando Deschamps', 'Silvana Pereira Detro', 'Agnelo Denis Vieira', 'Sérgio Ioshii']","['1', '2', '3', '4', '5']",1,"['', '3858815340688388', '', '', '']"
8664385553515842,COMPLETO,Structure and content of a framework to apply process mining techniques in SCAMPI assessments,2014,"['Arthur do Valle Neto', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures', 'Fernando Deschamps']","['1', '2', '3', '4']",2,"['', '', '5103490322445619', '3858815340688388']"
8664385553515842,COMPLETO,Knowlegde management for sustainable performance in industrial maintenance,2015,"['Olivier Senechal', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos', 'José Marcelo Cestari']","['1', '2', '3', '4']",3,"['', '5103490322445619', '', '']"
8664385553515842,COMPLETO,A Methodology for Discovering Bayesian Networks Based on Process Mining,2015,"['Rolando Jacyr Kurscheidt Netto', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures', 'José Eduardo Pécora Junior', 'José Marcelo Cestari']","['1', '2', '3', '4', '5']",2,"['', '', '5103490322445619', '', '']"
8664385553515842,COMPLETO,Using Overall Equipment Effectiveness (OEE) to predict shutdown maintenance,2015,"['Rolando Jacyr Kurscheidt Netto', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures', 'Rodrigo Pierezan']","['1', '2', '3', '4']",2,"['', '', '5103490322445619', '8569289263658744']"
8664385553515842,COMPLETO,Discovering Bayesian Networks using Process Mining: an Application in Manufacturing,2015,"['Rolando Jacyr Kurscheidt Netto', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures', 'José Eduardo Pécora Junior']","['1', '2', '3', '4']",2,"['', '', '5103490322445619', '']"
8664385553515842,COMPLETO,Performance Measurement Systems for designing and managing Interoperability Performance Measures: A literature analysis,2015,"['Alexandre Costa Castro', 'José Marcelo Cestari', 'Eduardo de Freitas Rocha Loures', 'Edson Pinheiro de Lima', 'Eduardo Alves Portela Santos']","['1', '2', '3', '4', '5']",5,"['', '', '5103490322445619', '7304491503357135', '']"
8664385553515842,COMPLETO,Interoperability Frameworks in Public Administration Domain: Focus on Enterprise Assessment,2015,"['Alexandre Costa Castro', 'José Marcelo Cestari', 'Eduardo de Freitas Rocha Loures', 'Edson Pinheiro de Lima', 'Eduardo Alves Portela Santos']","['1', '2', '3', '4', '5']",5,"['', '', '5103490322445619', '7304491503357135', '']"
8664385553515842,COMPLETO,Restrições no uso da Informação de Chão de Fabrica na Gestão da Manutenção,2015,"['Rolando Jacyr Kurscheidt Netto', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures']","['1', '2', '3']",2,"['', '', '5103490322445619']"
