ID,NATURE,TITLE,YEAR,AUTHOR,ORDER,ORDER_OK,ID_CNPQ
4137381662041428,RESUMO_EXPANDIDO,NEGÓCIOS INCLUSIVOS E A ABORDAGEM DAS CAPACITAÇÕES DE AMARTYA SEN,2018,['Pedro Vinícius Eckel Moreira'],['1'],1,['']
4137381662041428,RESUMO,DESENVOLVIMENTO EM VBA DE SOLUÇÕES POR MEIO DE MODELO EXATOS EM PROBLEMAS DE LOGÍSTICA,2019,['Pedro Vinícius Eckel Moreira'],['1'],1,['']
